发文时间,标题,发文位置,阅读量,在看数,点赞数,转发数,留言数,链接,封面,类别,图片/视频引用（次）,字数,数据引用（次）,描述疾病原理（是/否）,本地相关性,主要医护职称,故事/案例引用（个）
2024-09-27 19:43:03,专家医讯丨浙大二院一周外请专家出诊表（9月30日-10月6日）,3,1566,1,2,9,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572758&idx=3&sn=9ad9744a6d675caf9d7275075a56e9ce&chksm=894fb0ada23219cb6bd57de5d223a46e5dd58dabf9d9573b5ad1f9f3d4d48e8235e04f787b60&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicuMkAoz8wibM8mNhpz2Wia7OMrqxhb1XRP3E9VgJB8BH51ia2DoKyF9wiczs28pOvFXWiaaRIE2z2URiaw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-09-20 19:37:04,舟山医院2024年国庆假期门诊医疗工作安排,3,2234,1,6,31,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572647&idx=3&sn=e1f47cfe1e465315433a1e31d1bc51df&chksm=89d70f28e11d754738498a040c2efd66ec1b20a454696761dbefd3a463ab3a3f5d8f5e95a15a&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS84g7qTdCeiaSiaOOqF9AvJEyoiaqdQTQbMBSIApjn8rpsEltJAD0EkG5SiaN9ichNBFyo9nHw5y0WfEiaQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-08-09 18:32:25,传承国医精粹 服务群众健康丨舟山医院国医馆正式开馆,3,1555,7,11,32,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571963&idx=3&sn=7271c8a3e7906da252deac4cd09e0e07&chksm=89c9b9ad0f2573160cf6771fccf32d9ef023f36cb4886f913f24093e59b532c8398c2a47842e&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9BcpibqQ0CIaoLiaA4MSdr3ZvpzjibutnmJUh9soOl8BZMR4kphUnunaKgicIBVYMfiagGjiaib2BCtibKsg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-08-02 18:58:21,专家医讯丨浙大二院一周外请专家出诊表（8月5日-8月11日）,3,1803,1,7,18,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571743&idx=3&sn=b52d7743e3679f9be3fad10020d1e012&chksm=893793074f8929e995fbc123a2b47dc33c48dfa82a9780063777c85f44a4a2bf92ee419cb7f0&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibNmlBrgeyBXvLCcdmcg5hWvJlBibHbmvoAmCibSJialThkHUyzAzkAy5fiaTJicicla5ZNa2FcicTGXJHhw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-07-12 18:31:37,专家医讯丨浙大二院一周外请专家出诊表（7月15日-7月21日）,3,1963,1,5,16,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571177&idx=3&sn=cfea5c913444df2941a8169dc72334b4&chksm=89740edfc00df9ea2ee0b56720cb3808a820b3fe2047415a20b772f93b19593fde0a297b267e&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9K4sK1F4CtE8xAQ2rgw0hiaKIia4bFWKicJBe3kAvsiaDZ834MyDZUn4cMyx6MI5YLQU08K262rphOJA/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-07-05 18:31:08,专家医讯丨舟山医院一周外请专家出诊表（7月8日-7月14日）,3,1948,1,3,12,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649571070&idx=3&sn=0718dfb2ab402d0dbaa7fed650722b3b&chksm=89b0cf84c55945d055c9ffe6b3ea6daed3cf4645db4bbe98d3d978c8a01faea26974797e8e14&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9bYSCBic9Dz5jjBJMqJnsPj1bfrno3DRPnxYmoqfUttrBQbVswJr4EZLJMlwiccrlSMPC4BROvxwTw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-06-28 18:27:05,专家医讯丨浙大二院一周外请专家出诊表（7月1日-7月7日）,3,1578,1,9,16,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570886&idx=3&sn=05b43526dffa8314b0153bad2c98044d&chksm=89c4e5225598c2e845f0be3a8e595a17acfdf7a2c8a833b60b74a1f91f9911867798d1df6ee6&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibDABvNXCfInSfM6TY6TU0WNeoovjXia4BF4EZE0VuObFFH8R8DMGOwfMTr4gyvK1IurGjscgOCHeg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-06-21 18:31:53,专家医讯丨浙大二院一周外请专家出诊表（6月24日-6月30日,3,1575,2,4,18,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570783&idx=3&sn=cf1b6d8d072ef2bba8d5adf2082a73a6&chksm=89d4094552b328750fd610d3c4083deac232e43674857f0f5ecf0d826addf004f1f8abf9770f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9yH8dMYJokYa6YmDn1n3vXXqcJsjVW5S4gom8BpjXoeQUtgEB7HB4Qbffoibic3jicBnSEju6V1mmpQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-06-07 18:30:47,专家医讯丨浙大二院专家出诊表（6月10日——6月16日）,3,2121,2,4,21,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570564&idx=3&sn=30c2b5c8f47a3f04c457004bf7bfb9cb&chksm=893981858137eaf862b0259134a5a9f500f00e40040d45fb3d10d019f056e76708d1385b7e4b&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8apSHjice6eAZFdYXO9vZaC3zcXFicOvKaoabsFWqVMVaAN9oGO6hWYFqFnTaEApia72r21eY5BmLsw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-05-31 18:44:18,专家医讯丨舟山医院一周外请专家出诊表（2024年6月3日-6月9日）,3,2082,2,4,11,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570438&idx=3&sn=c20d3ef75f3934086f63348c8b256cab&chksm=8926a1032ac55a4997967af46452e73451efb85f1784c34479ee6716b11f2f5f10fb991c3afb&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8hCf9T73fWiaWfEUKwzjgrF9neZibS1atx1QicpIbU4xp6gaOjjn6pRR4rufia8of2DUc7YxtT0LaI8A/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-05-24 19:08:01,专家医讯丨浙大二院舟山分院一周外请专家出诊表（5月27日-6月2日）,3,1861,3,5,15,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570256&idx=3&sn=2ddcb9186755631179988977041ab163&chksm=8914a5c694e0c6a112a0dae27f7761109d975f2d9e494db1bef11a4c4ce09df85f803fe9925f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic6eicEKfVuPgicRktk3TfL9QhjVDmMbQiaSHywQA3seQ4OvgdoGXrn9KT0wAaibHQ5v1dN4o9eWvU5fA/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-04-12 18:32:21,专家医讯丨舟山医院一周外请专家出诊表（4月15日-4月21日）,3,2397,0,1,13,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569458&idx=3&sn=d4a167efa0526fa6fdbc07fa2ca16477&chksm=899aa5366ee3230b6a7371a6f69bc0d038e033d4aa2272dabadee66ce9f267cade2dbc5b1775&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9zLiaPc9dR66lo2rAiaiaDPJwKicpc9P0pk7m6nlhKM5VVv9myQ3ealhicGp1F8UddHkiaticg0Ee14LElQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-03-07 18:32:02,专家医讯丨沪上名医一周出诊表（3月4日-3月10日）,3,2129,0,1,10,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649568480&idx=3&sn=1d73eaf8d0f3e46d597b9a36264e44f5&chksm=8912afbe587df73e20f393b0d8a87f4218a9b1ac28c811f414a80e8c813599526a6e773bfbde&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS99LcuXjarIGvoP85JX1TY4xxuiatZxwdwDsRSia8CKNls1J6MkTyTh5UwXcYpyYWDjPojET7CbpoPw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-02-29 18:32:37,世界青光眼周丨舟山医院眼科、舟山市防盲指导中心将举办“我运动·我青亮”公益乐跑活动,3,1280,1,1,46,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649568405&idx=3&sn=037f909e9b1d8357609bcc0bcd8f2a84&chksm=891a3c0dab38242730b9c7a68b2ffeff557fb762da745705344adbf3f712a410fac54b78ad3d&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS99LcuXjarIGvoP85JX1TY4oVaIic1ibTiae1I3dyLtkJKhLhcmhzRyKRxUuia1aibrPXYstaIDDtN1VVw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-01-26 18:30:31,专家医讯丨沪上名医一周出诊表（1月29日-2月4日,3,1614,0,0,12,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567835&idx=3&sn=aa3cc9d46ff84ebe8e5f5c8363017b77&chksm=89d561e4fb4255216921845ba0519bb000ce05c551ff21f70999fa64e5436a49c146e493d21f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibkZKrnka0vQD7EP50nibCLIYovtK8DhVg5PJjgHlZZ2or1fFGBibLuaDXetia6G5VIqKvXjeH22RibTA/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-01-19 18:32:23,专家医讯丨浙大二院专家一周出诊表（1月22日-1月28日）,3,1664,4,7,23,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567737&idx=3&sn=d645ee8edbcce8327f37ba3ec58e9e11&chksm=8929cc9e968c2ba56ab3a655ab06574ed9e9642bb311d98742e32357a9a152e2a1b3cda8140d&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic7EhE5FI93UPyicNxLj6dHsMTB8pLoDOPic6zbJibhgQtb1UIV1r7qKv0Iibfm4dia1TyB5CQssqUf0PQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-01-12 19:03:56,专家医讯丨舟山医院一周外请专家出诊表（1月15日-1月21日）,3,2072,0,0,28,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567483&idx=3&sn=85efed4574bb86a06d5c8d3cd5620b85&chksm=897987da57f161a6cfa1d890ef7cb37415736d7c90fb57b6ba09566b03f1d8ba9e8077c525e1&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicaic0JrZeXiaiaUoic2y4JYbLtFVr11q10ghVF5ziaGjV2md7ED8OjxHYDQjhLKQzIDibguvqkge6efzfw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-12-08 18:38:05,专家医讯丨浙大二院专家一周出诊表（12月11日-12月17日）,3,2386,0,0,34,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566818&idx=3&sn=89c76ff5b388ce403a240c2d1ed8c706&chksm=89a94217953b7dfc33aaa2e96e4afd8eb5c1de6db090e7e608fe0994117b35bddbab4fdfd38e&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSib2lYtCsaI2HNme3Sgx9j0xOjMtxW41xmYQfwMDWialsY1icNUYlOmOtXwnnuDbA0RWm2Mjl5RXvqkg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-11-24 19:03:40,专家医讯丨浙大二院专家一周出诊表（11月27日—12月3日）,3,2956,1,3,40,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566525&idx=3&sn=03b036ed915c56a975d843076b07f474&chksm=89b088e2eb09cecf919f73c0182eb4f7afdff77fc2807e4030b7b7e92e0f3104fbee8d5945a5&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9ghAzQ1gWAvYQzcXYicicrTkILWRIRKzgQTCowMtKdJ7aAZoRic2Yv0GqW439MjfW5D3bgbIfaqOP3A/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-11-10 18:04:36,专家医讯丨浙大二院专家一周出诊表（11月13日—11月19日）,3,2317,2,3,43,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566353&idx=3&sn=e770cbadb2f8ba4761614a0b6d1b6a3f&chksm=8948ddd62217a753b6c6f6e5f9812396e51ffd42bb5292c20f032a9e32bdb7477233151fdb29&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibkfGiaSBUodV6IMEfulvx7efS7ZqEfFyCVTlec73580SsT7mIq5osltzrd3ANYmAypYhtUUueY11A/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-11-03 17:49:45,舟山医院一周外请专家门诊表（11月4日——11月12日）,3,3128,4,3,35,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566189&idx=3&sn=5868da49362f44f43699913e78595487&chksm=8942a7bf60e5946e899af08f5d22c660c709d5c4b91082ab080ff98d11f9986598b891d69285&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiciaJJv9D1yiaD26WWJCqNHGhhJa2xPRib1n3jeONqdMna4xfpYM3ibdUNlF0ia4sAEhPO5spDz6aNSsFQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-09-26 20:09:22,【专家医讯】浙江大学医学院附属第二医院王建安书记、蒋峻主任心血管专家团队10月在舟山医院坐诊、手术,3,3759,6,8,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565296&idx=3&sn=8a4efbc4471022cde4b781c1537c4ccd&chksm=89b2d9b2ca97d1901dd1ef307ccd2e30bb74a30dd39abff5d1d2f599f31fc469995571e9c3ea&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicOgqhQ0611zTrkIKkJia5ia0N7NQU7F00H1LyXeq0AprcuTrCyqSsFVLmH6tNRdZYJ6uWObuybfwNg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-09-18 19:02:35,【专家医讯】浙大二院肝胆胰外科常务副主任严盛教授本周四将在舟山医院坐诊、手术,3,3588,3,6,2,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565139&idx=3&sn=03a507bb9acfe0e1fabb4a7a867a36c0&chksm=89b5f6ff61eac749003e1970086be7edaa6758cfe4a4dd009f9d841b9485edd7695156b94daf&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9WkLkKdXyy855PfkmpGeDBak1WczhVlCg5h9JNkt96mvjekWtpFOA1I6PzX67OtFvrBajO3WLT9Q/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-01-27 15:31:22,舟医名科丨外地患者慕名求医，7年建立深厚医患情！舟医这个“王牌学科”让每一个肺结节都有答案,1,7351,11,26,55,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575070&idx=1&sn=f0080c61f671f28680e6c20ced121595&chksm=892f3ca3cb258f6c7bc9c5f4673020672165508744304902a2c5e3674c3baafc11c452f577be&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibm1gmawoJBOUrFAOOWbyzpOibVHMCvNvenAFGoR0ayTQBAYEyLy4NkQwdib2xVDOe07oyKmxDGZMMA/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-12-20 20:42:10,舟医名科丨外地患者辗转数百里来舟山医院救治，胸心外科让每一个肺结节都有答案,1,9929,11,44,138,6,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574152&idx=1&sn=1062de6a8774903cc740037f2371cca3&chksm=89ecfc8aa194b8e39ded7dc18c5f3d563e4e3fb467242c416875cf203747a1a9cfdf1e46e258&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8Lx7r7ZLe9ymrZKpcYfA3ia2dWnmC9mlC3o30JsDylaqUhgz6ESw2zFkiamJOdtBzHfTtwn5mRdBbA/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-10-25 18:57:11,舟医史话1丨“福仁舟医”萌发之地，竟是浙江第一所有详细记载的现代西医院诞生之地,1,2855,6,14,27,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573192&idx=1&sn=82a2c21d84f73486e15b71a2205ca8b9&chksm=89508f58826817b17b65772ba43654dcdd0d25b0d5151c31c3521ad7cc69427a5df338d609ae&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicbyOuKesuiccuiaXtDyvMkzSDjOttSf8sIs53ogaCopgrCWABAGLYT4iasD28oVNViabn2XYlxaDaicAg/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-09-27 19:43:03,福仁精神丨疗休养途中舟山医院5名医护人员出手救治素不相识的游客，舟医人好样的！,1,8647,7,139,89,14,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572758&idx=1&sn=9b449bb553fda7f2a5d0057990d632f3&chksm=895144890e853f9ac77244b2aec94d19611ba73d9609c4f9c1933377f64da0dc6d1ff4b41caf&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicuMkAoz8wibM8mNhpz2Wia7OhaFkUzYObWuP8qbeeVElRxs1e9vSmVvSwLHtaKLWMiawufjIeg9uXcg/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-06-28 18:27:05,父亲节当天，他做了6台急诊手术！一起严重车祸两例静脉血栓，还有一个把肠摔破了……医生提醒：这些症状都要提高警惕,1,9615,8,46,84,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570886&idx=1&sn=33987ac48daa0442c95306bf5e5f08f0&chksm=89269cb26cfe6b86ef518b4d9c7402f7584663df02502eff9ac35dc5752b8ba9fc1fb683f295&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibDABvNXCfInSfM6TY6TU0WLXvy24BuTaHNicByib0wXSIGawCG8QpThHe0GhMVLDCeKGXSYtcMN38Q/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-04-17 17:52:46,舟山医院给全社会的一封信~,1,9969,15,30,140,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569620&idx=1&sn=30b1edae390fe1f98de2b2b62c8cf7fa&chksm=891b42c164800f9a30d537baabb85bd1d291144b5addfe6590a2e9ab646cf881aa7fe45b96b7&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiblFnb8sWMGWQJCmd2S0ibzSiaB6AeBIPYghVzMr3Ag9lWibwJvQlicxl0oJNFMVIjferEm1IibTuib8VcA/640?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-12-06 18:49:58,跨越1900多公里，内蒙古一女子“打飞的”来舟山医院顺利完成手术！,2,2434,4,17,43,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573852&idx=2&sn=6b44b3d7c56a661f9da00670254fb65b&chksm=892edaa63c7217e0c2b12ad7db4deb71fddb680f48297373e6ecc799599ee5fa1149b31c4022&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8nzt7HN1PVuNjuD7XyC7MNS4Lw4hBsyc0InpRedzgibflsubs1XdQBZBtbMJjibpsiaABaCEdx8xqSQ/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-10-25 18:57:11,舟医史话2丨公心立院 一座建在千岛之上的医院初现雏形,2,542,1,1,7,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573192&idx=2&sn=f4bb498bba314b3eacecaea1dcb034ab&chksm=89804b74b38070f4dad7abd2ec7554077d05bec66d11f697a5d896965615d923edbf310b27fe&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicbyOuKesuiccuiaXtDyvMkzS6pTByibD3iasb0euNicscFkPBJdgx14oFgre2kaibL6ZoKtIlzFWtvfN9Q/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-09-27 19:43:03,福仁精神丨高铁上两名乘客突发急病，舟山医院泌尿外科医生现场施救,2,1763,3,16,12,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572758&idx=2&sn=65e858fea0101a368eea1e2ce4ade0f0&chksm=89d093dd510e5ab398b88501658aeb51a77bd608b4e85678774a5c42343cb4ef7dfc51cc4c30&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicuMkAoz8wibM8mNhpz2Wia7OI6zGwJ1p5F1jmpISZgHFovKGUr3Pribtrice7NicIVuymFibic469WMwNUA/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-05-13 18:04:08,“我在院史中”史料征集展示（二）丨致舟山医院七十周年华诞的一封信,3,1808,2,5,7,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570155&idx=3&sn=84e510e6e5ea57c2c81fee19bc3d85af&chksm=899a563f850d9554e9c1dd8c58b799fe27af41f88284f06f876b02c25b3c75ea533e5e749900&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicBlENGAqBJhlRJuZe1n6l6IESplORNsFBm64ib4ibickAeLNAYjM5KlTZJ4EicpaounubIVOUrNSKibnA/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-04-27 18:31:14,“我在院史中”史料征集展示（一）|我们共同成长的那些年,3,1154,3,9,11,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569729&idx=3&sn=a048629323fa853ac0dbfa39579238a5&chksm=89b0c650546eb87ca467f4220df532da68a4e29665a77e885aa944cc20ace93ee8b137ea2682&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8faPE2gnICLibXrPn9cFV2wuXjDzjXasS7MKeNlLbdicpD8wib8JmW8B93p6Z5jsm34Bglzia7G2Vz4A/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2024-10-11 20:10:56,市编省招！2024年舟山医院紧缺人才岗位等你来,1,15617,7,11,157,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572917&idx=1&sn=dd0a86fec06fb16f319029d8e7b3ae03&chksm=89f653ac041b8e95254b00718199e92815919a884f129c2d1365437e7785101b81dde2f887d7&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicoOxHQNEmNsrpZe0KS4GYOibTwHkyRUKcRQN8XvsFdq51EB4GiapibWTvuZM7EUELeOSibX3CRM5NUDg/640?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2024-05-31 18:44:18,2024年舟山医院公开招聘编外人员招聘公告,1,20638,8,21,375,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649570438&idx=1&sn=64380d830022b9edf036f13a48892f28&chksm=89d8b72a01a64dfca7c8f8bc743ff226059bc716c4370d69254a0bf4197fe5eeef202af25180&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8hCf9T73fWiaWfEUKwzjgrFk0azSorjcU07ibDSrIhy0ibvHWu51vrJVXQOZiaskhibEIcejv4ta9hozw/640?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2024-04-27 18:31:14,征集令！只等你来,2,1172,2,3,10,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649569729&idx=2&sn=0bdef5a3bde460427b4c94a1a57ff8fc&chksm=89a152582e78d965ecc07ae8c9c3260ffa709a7f986a9ef6ee1656e510f56477c81cf14a7b69&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8faPE2gnICLibXrPn9cFV2wuceQwiaSGZuGeKEUvmtRYgKibulqsiajM9BvgQcK4DkY36zAAQVvYvzSA/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2023-12-28 16:45:31,舟山医院小儿发热门诊搬迁公告,2,4528,10,17,148,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567194&idx=2&sn=6c8c1b5868e191b0cd16dc37b16c7901&chksm=896f80997a19ac4770b78b86a54cbfdc65384c2dbc54274e55710d1e0e8820f48ea70a2e19bc&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibbCVl4kLlXhGc5QkYn7iaaIhEVaUXFjuJzK2F9Ko32p5ZqRtHLA8lykiazDyR7a10CSlUicqwhBwJmg/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-08-01 17:26:10,舟山医院召开干部大会 ，张秀来任党委副书记、院长,1,8713,16,66,159,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578579&idx=1&sn=d2e038c9a98997c3ff9e62ecb16ac572&chksm=89a62892244b66beccc5105e654a54936db5fd7ebdfe1c9ca64501b027ce09a9eceec762567e&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8yhTj6zUvenI74icxMb31SXy5t1e6d4B2y5AvLNWU3lzHEpgHibWyvtRr3xTe7rehrwoprfXHCEMJA/640?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
